txn_id,customer_id,merchant_id,amount,timestamp,city,is_fraud
8713,343,24,39.62,2026-02-02 20:31:00,Karachi,0
11720,461,48,59.3,2026-02-02 20:31:00,Faisalabad,0
2723,107,70,119.2,2026-02-02 20:56:00,Lahore,0
15731,621,146,51.69,2026-02-02 20:57:00,Multan,0
4308,172,27,57.38,2026-02-02 21:37:00,Karachi,0
12084,475,35,51.95,2026-02-02 23:34:00,Islamabad,0
19908,787,137,72.77,2026-02-02 23:34:00,Faisalabad,0
19826,784,140,25.62,2026-02-02 23:50:00,Islamabad,0
18679,737,118,60.37,2026-02-03 04:06:00,Islamabad,0
3309,131,82,9.8,2026-02-03 04:06:00,Karachi,0
1038,43,124,81.26,2026-02-03 05:10:00,Faisalabad,0
16123,635,1,21.31,2026-02-03 05:15:00,Karachi,0
10890,429,29,31.65,2026-02-03 06:18:00,Karachi,0
12466,491,86,48.96,2026-02-03 06:21:00,Islamabad,0
15780,622,135,62.84,2026-02-03 06:35:00,Multan,0
7305,288,66,11.25,2026-02-03 06:39:00,Faisalabad,0
9612,379,25,5.32,2026-02-03 07:56:00,Lahore,0
14066,554,85,28.8,2026-02-03 07:59:00,Multan,0
2399,95,17,34.27,2026-02-03 08:05:00,Rawalpindi,0
8227,325,113,14.35,2026-02-03 08:16:00,Multan,0
4322,172,125,83.29,2026-02-03 08:21:00,Karachi,0
6265,248,101,37.95,2026-02-03 08:33:00,Karachi,0
16113,635,132,46.86,2026-02-03 08:40:00,Karachi,0
19726,780,20,13.35,2026-02-03 08:40:00,Lahore,0
15405,608,11,71.81,2026-02-03 08:43:00,Faisalabad,0
1045,43,90,95.15,2026-02-03 08:45:00,Faisalabad,0
18116,714,83,35.93,2026-02-03 08:50:00,Lahore,0
7670,301,113,50.39,2026-02-03 09:02:00,Multan,0
3297,130,49,63.99,2026-02-03 09:11:00,Lahore,0
17864,704,33,52.32,2026-02-03 09:15:00,Multan,0
865,36,27,21.43,2026-02-03 09:22:00,Karachi,0
9077,358,1,56.17,2026-02-03 09:35:00,Multan,0
8019,317,142,17.95,2026-02-03 09:36:00,Rawalpindi,0
2020,81,104,81.57,2026-02-03 09:37:00,Rawalpindi,0
3716,148,17,27.09,2026-02-03 09:40:00,Rawalpindi,0
6373,252,9,29.31,2026-02-03 09:42:00,Islamabad,0
4903,195,56,21.28,2026-02-03 09:46:00,Karachi,0
1439,58,23,26.38,2026-02-03 09:47:00,Faisalabad,0
10308,406,63,91.93,2026-02-03 09:52:00,Multan,0
14192,558,37,38.33,2026-02-03 10:02:00,Islamabad,0
6858,271,23,34.4,2026-02-03 10:08:00,Rawalpindi,0
11798,464,99,28.07,2026-02-03 10:10:00,Multan,0
6940,274,62,17.03,2026-02-03 10:12:00,Multan,0
9316,367,107,22.68,2026-02-03 10:14:00,Lahore,0
20044,793,100,30.98,2026-02-03 10:16:00,Faisalabad,0
20148,797,78,25.44,2026-02-03 10:21:00,Lahore,0
4417,177,145,66.52,2026-02-03 10:22:00,Faisalabad,0
8042,318,149,59.39,2026-02-03 10:23:00,Lahore,0
379,15,134,27.73,2026-02-03 10:24:00,Islamabad,0
11918,468,67,7.49,2026-02-03 10:25:00,Karachi,0
9660,381,132,113.57,2026-02-03 10:26:00,Lahore,0
2683,106,109,22.19,2026-02-03 10:35:00,Lahore,0
15498,612,36,21.21,2026-02-03 10:41:00,Faisalabad,0
103,5,32,31.28,2026-02-03 10:45:00,Rawalpindi,0
18217,719,14,46.6,2026-02-03 10:49:00,Islamabad,0
1601,64,50,62.23,2026-02-03 10:53:00,Rawalpindi,0
7077,279,131,26.16,2026-02-03 10:54:00,Islamabad,0
6681,264,31,27.97,2026-02-03 10:58:00,Rawalpindi,0
5666,224,36,39.11,2026-02-03 11:00:00,Faisalabad,0
18558,732,107,32.7,2026-02-03 11:03:00,Karachi,0
16516,651,144,51.24,2026-02-03 11:04:00,Multan,0
19915,787,98,130.51,2026-02-03 11:07:00,Faisalabad,0
14875,587,92,19.99,2026-02-03 11:09:00,Faisalabad,0
18233,720,53,48.83,2026-02-03 11:09:00,Karachi,0
16861,665,22,55.16,2026-02-03 11:11:00,Karachi,0
2230,89,133,52.37,2026-02-03 11:13:00,Islamabad,0
754,31,96,49.75,2026-02-03 11:14:00,Lahore,0
4513,181,105,73.39,2026-02-03 11:15:00,Islamabad,0
11831,465,11,67.4,2026-02-03 11:19:00,Multan,0
4426,177,98,83.22,2026-02-03 11:21:00,Faisalabad,0
19769,782,90,30.94,2026-02-03 11:24:00,Multan,0
11423,450,123,30.8,2026-02-03 11:31:00,Faisalabad,0
11117,438,45,84.89,2026-02-03 11:33:00,Karachi,0
14942,590,150,62.32,2026-02-03 11:33:00,Islamabad,0
13594,535,12,4.71,2026-02-03 11:35:00,Karachi,0
13497,531,85,20.48,2026-02-03 11:37:00,Karachi,0
7245,285,137,38.56,2026-02-03 11:38:00,Lahore,0
6937,274,17,28.5,2026-02-03 11:41:00,Multan,0
14216,560,74,17.35,2026-02-03 11:44:00,Multan,0
15914,627,40,47.59,2026-02-03 11:54:00,Rawalpindi,0
13067,514,22,61.98,2026-02-03 12:08:00,Multan,0
4134,165,51,13.57,2026-02-03 12:09:00,Multan,0
10355,408,129,25.26,2026-02-03 12:10:00,Rawalpindi,0
2073,83,145,20.03,2026-02-03 12:10:00,Karachi,0
19582,774,145,60.37,2026-02-03 12:15:00,Karachi,0
7105,280,20,27.81,2026-02-03 12:16:00,Karachi,0
20215,800,21,41.23,2026-02-03 12:19:00,Islamabad,0
11994,471,75,54.0,2026-02-03 12:20:00,Lahore,0
10614,419,64,49.5,2026-02-03 12:21:00,Islamabad,0
16234,639,47,34.49,2026-02-03 12:26:00,Karachi,0
16641,656,141,25.3,2026-02-03 12:26:00,Islamabad,0
4092,163,58,44.97,2026-02-03 12:32:00,Faisalabad,0
2500,99,6,51.99,2026-02-03 12:34:00,Karachi,0
8419,331,111,93.14,2026-02-03 12:34:00,Faisalabad,0
550,22,141,46.34,2026-02-03 12:35:00,Islamabad,0
4552,182,150,26.65,2026-02-03 12:37:00,Islamabad,0
15073,594,80,47.86,2026-02-03 12:39:00,Multan,0
4980,198,27,25.62,2026-02-03 12:41:00,Islamabad,0
1505,61,116,41.39,2026-02-03 12:46:00,Multan,0
14895,588,130,86.94,2026-02-03 12:48:00,Rawalpindi,0
8831,348,30,33.89,2026-02-03 12:56:00,Islamabad,0
10670,420,24,4.99,2026-02-03 12:56:00,Rawalpindi,0
18906,746,24,37.65,2026-02-03 12:57:00,Multan,0
14819,585,31,34.82,2026-02-03 12:57:00,Faisalabad,0
4908,195,125,25.34,2026-02-03 12:58:00,Karachi,0
4998,199,145,32.75,2026-02-03 13:00:00,Lahore,0
16091,634,108,39.88,2026-02-03 13:03:00,Islamabad,0
13438,529,11,60.94,2026-02-03 13:03:00,Lahore,0
11263,443,60,54.73,2026-02-03 13:05:00,Lahore,0
1287,52,148,73.49,2026-02-03 13:06:00,Faisalabad,0
5452,217,27,35.77,2026-02-03 13:07:00,Islamabad,0
9125,360,45,49.16,2026-02-03 13:09:00,Faisalabad,0
6241,247,105,25.34,2026-02-03 13:11:00,Faisalabad,0
19027,751,137,99.07,2026-02-03 13:21:00,Islamabad,0
16012,631,86,56.88,2026-02-03 13:21:00,Lahore,0
9355,369,143,29.05,2026-02-03 13:25:00,Multan,0
18846,744,119,45.59,2026-02-03 13:29:00,Karachi,0
17571,692,123,52.52,2026-02-03 13:33:00,Karachi,0
15095,595,79,57.35,2026-02-03 13:34:00,Multan,0
1513,61,40,29.85,2026-02-03 13:37:00,Multan,0
17679,696,43,50.31,2026-02-03 13:39:00,Karachi,0
18246,720,30,69.04,2026-02-03 13:40:00,Karachi,0
384,16,58,40.11,2026-02-03 13:41:00,Karachi,0
14549,574,133,57.29,2026-02-03 13:44:00,Lahore,0
8001,316,146,99.96,2026-02-03 13:48:00,Rawalpindi,0
10325,406,33,53.21,2026-02-03 13:49:00,Multan,0
7091,279,131,34.56,2026-02-03 13:49:00,Islamabad,0
14855,586,45,28.7,2026-02-03 13:49:00,Rawalpindi,0
13410,528,30,85.48,2026-02-03 13:52:00,Faisalabad,0
17887,705,9,9.26,2026-02-03 13:54:00,Rawalpindi,0
16138,636,117,30.45,2026-02-03 14:02:00,Karachi,0
7649,300,90,59.24,2026-02-03 14:05:00,Islamabad,0
11812,464,92,12.5,2026-02-03 14:06:00,Multan,0
10099,397,16,7.37,2026-02-03 14:10:00,Rawalpindi,0
10228,402,37,21.98,2026-02-03 14:10:00,Islamabad,0
18332,723,2,28.83,2026-02-03 14:12:00,Multan,0
12858,506,108,90.68,2026-02-03 14:14:00,Rawalpindi,0
2152,86,46,39.27,2026-02-03 14:14:00,Multan,0
19474,770,23,72.02,2026-02-03 14:17:00,Rawalpindi,0
3701,148,12,18.3,2026-02-03 14:19:00,Rawalpindi,0
13434,529,62,39.68,2026-02-03 14:26:00,Lahore,0
13943,549,126,10.97,2026-02-03 14:28:00,Lahore,0
9624,379,28,7.98,2026-02-03 14:30:00,Lahore,0
16924,667,126,5.15,2026-02-03 14:37:00,Faisalabad,0
5312,211,23,121.26,2026-02-03 14:38:00,Faisalabad,0
18871,745,131,58.04,2026-02-03 14:39:00,Lahore,0
8356,329,45,54.87,2026-02-03 14:39:00,Multan,0
7401,291,39,46.11,2026-02-03 14:41:00,Lahore,0
20029,792,45,33.95,2026-02-03 14:45:00,Rawalpindi,0
17971,709,29,37.38,2026-02-03 14:45:00,Faisalabad,0
16784,662,45,24.21,2026-02-03 14:51:00,Lahore,0
6354,252,143,14.71,2026-02-03 14:53:00,Islamabad,0
10711,422,41,60.8,2026-02-03 14:54:00,Rawalpindi,0
1116,46,68,11.15,2026-02-03 14:54:00,Lahore,0
17919,706,35,36.29,2026-02-03 14:54:00,Faisalabad,0
1131,47,3,90.89,2026-02-03 14:54:00,Lahore,0
6191,245,16,57.84,2026-02-03 14:56:00,Faisalabad,0
1489,60,39,19.53,2026-02-03 14:58:00,Karachi,0
11895,468,104,10.35,2026-02-03 14:59:00,Karachi,0
8609,339,54,84.16,2026-02-03 15:09:00,Lahore,0
3722,148,118,13.55,2026-02-03 15:10:00,Rawalpindi,0
15528,613,19,46.76,2026-02-03 15:10:00,Karachi,0
3600,144,100,16.9,2026-02-03 15:14:00,Karachi,0
11290,444,37,69.13,2026-02-03 15:14:00,Multan,0
13266,523,31,20.55,2026-02-03 15:17:00,Multan,0
15630,617,87,28.5,2026-02-03 15:17:00,Multan,0
8015,317,103,21.61,2026-02-03 15:21:00,Rawalpindi,0
4196,167,53,61.71,2026-02-03 15:33:00,Lahore,0
1986,80,15,31.34,2026-02-03 15:34:00,Rawalpindi,0
19617,775,120,21.36,2026-02-03 15:40:00,Faisalabad,0
18120,714,30,44.3,2026-02-03 15:44:00,Lahore,0
13327,525,30,76.39,2026-02-03 15:45:00,Lahore,0
12378,487,43,44.19,2026-02-03 15:46:00,Islamabad,0
4017,160,35,27.92,2026-02-03 15:50:00,Karachi,0
7175,283,84,9.67,2026-02-03 15:50:00,Lahore,0
6007,238,10,46.09,2026-02-03 15:51:00,Islamabad,0
18473,729,86,35.83,2026-02-03 15:51:00,Rawalpindi,0
8590,338,140,20.56,2026-02-03 15:54:00,Multan,0
19174,757,108,47.42,2026-02-03 15:55:00,Islamabad,0
13255,522,21,42.04,2026-02-03 15:55:00,Multan,0
6729,266,10,50.69,2026-02-03 15:58:00,Islamabad,0
2057,83,8,37.88,2026-02-03 15:59:00,Karachi,0
11058,436,123,44.76,2026-02-03 16:01:00,Karachi,0
17726,698,45,34.36,2026-02-03 16:02:00,Karachi,0
14267,561,38,15.11,2026-02-03 16:04:00,Karachi,0
7267,286,24,16.45,2026-02-03 16:05:00,Faisalabad,0
19176,757,61,55.03,2026-02-03 16:08:00,Islamabad,0
4182,167,98,117.83,2026-02-03 16:10:00,Lahore,0
9266,365,79,88.93,2026-02-03 16:13:00,Rawalpindi,0
11160,440,112,28.83,2026-02-03 16:25:00,Multan,0
15201,600,17,33.84,2026-02-03 16:29:00,Faisalabad,0
13062,514,30,42.7,2026-02-03 16:34:00,Multan,0
4195,167,94,54.52,2026-02-03 16:39:00,Lahore,0
12411,489,149,47.87,2026-02-03 16:45:00,Rawalpindi,0
102,5,119,33.46,2026-02-03 16:49:00,Rawalpindi,0
14305,563,124,88.35,2026-02-03 16:53:00,Rawalpindi,0
1157,48,52,19.08,2026-02-03 16:58:00,Faisalabad,0
14422,568,117,51.94,2026-02-03 17:01:00,Multan,0
3239,128,142,111.46,2026-02-03 17:09:00,Lahore,0
19306,763,54,20.17,2026-02-03 17:13:00,Lahore,0
7851,309,142,29.49,2026-02-03 17:19:00,Islamabad,0
2595,103,95,16.31,2026-02-03 17:23:00,Faisalabad,0
13345,526,86,65.96,2026-02-03 17:26:00,Islamabad,0
7769,306,53,20.85,2026-02-03 17:26:00,Karachi,0
8162,322,105,73.47,2026-02-03 17:30:00,Karachi,0
11090,437,131,141.01,2026-02-03 17:37:00,Lahore,0
2348,93,95,82.61,2026-02-03 17:39:00,Lahore,0
13428,528,35,90.15,2026-02-03 17:42:00,Faisalabad,0
13330,525,78,44.4,2026-02-03 17:44:00,Lahore,0
8639,340,134,24.65,2026-02-03 17:45:00,Multan,0
11435,450,93,21.09,2026-02-03 17:47:00,Faisalabad,0
7047,278,122,31.09,2026-02-03 17:51:00,Rawalpindi,0
12101,476,14,121.28,2026-02-03 17:54:00,Rawalpindi,0
11489,452,8,37.86,2026-02-03 17:55:00,Rawalpindi,0
19937,788,128,50.52,2026-02-03 17:55:00,Islamabad,0
2264,90,145,36.23,2026-02-03 18:11:00,Lahore,0
19513,772,84,72.35,2026-02-03 18:13:00,Rawalpindi,0
2216,89,110,60.9,2026-02-03 18:15:00,Islamabad,0
12186,479,117,34.94,2026-02-03 18:16:00,Rawalpindi,0
18082,713,145,22.91,2026-02-03 18:17:00,Rawalpindi,0
14595,576,48,73.32,2026-02-03 18:19:00,Multan,0
1892,76,51,27.23,2026-02-03 18:26:00,Faisalabad,0
8641,340,145,41.9,2026-02-03 18:27:00,Multan,0
4761,190,125,63.39,2026-02-03 18:59:00,Karachi,0
8009,316,55,92.96,2026-02-03 19:06:00,Rawalpindi,0
17541,691,144,38.81,2026-02-03 19:06:00,Karachi,0
14199,559,130,13.29,2026-02-03 19:09:00,Rawalpindi,0
18678,737,7,63.04,2026-02-03 19:22:00,Islamabad,0
8715,343,68,49.56,2026-02-03 19:25:00,Karachi,0
12552,494,51,23.38,2026-02-03 19:28:00,Multan,0
9846,388,149,79.42,2026-02-03 19:30:00,Rawalpindi,0
3914,156,108,35.0,2026-02-03 19:31:00,Multan,0
5792,229,26,44.72,2026-02-03 19:44:00,Karachi,0
220,9,124,30.54,2026-02-03 19:46:00,Karachi,0
6086,241,36,29.74,2026-02-03 19:58:00,Islamabad,0
12607,496,76,101.79,2026-02-03 20:02:00,Multan,0
17533,691,61,23.51,2026-02-03 20:27:00,Karachi,0
19740,781,33,19.56,2026-02-03 20:40:00,Karachi,0
1659,66,150,74.29,2026-02-03 20:41:00,Multan,0
12869,506,32,109.52,2026-02-03 21:12:00,Rawalpindi,0
9056,357,109,10.82,2026-02-03 21:28:00,Karachi,0
13063,514,109,37.87,2026-02-03 21:49:00,Multan,0
1976,79,39,77.9,2026-02-03 22:46:00,Multan,0
1331,54,95,55.15,2026-02-03 23:14:00,Karachi,0
14590,576,124,53.94,2026-02-03 23:34:00,Multan,0
14265,561,34,13.48,2026-02-03 23:50:00,Karachi,0
2694,106,65,63.15,2026-02-04 02:03:00,Lahore,0
15134,596,140,63.18,2026-02-04 02:05:00,Karachi,0
15013,592,133,15.35,2026-02-04 03:11:00,Islamabad,0
16793,662,109,28.43,2026-02-04 04:49:00,Lahore,0
3686,147,150,22.28,2026-02-04 05:26:00,Islamabad,0
194,8,150,50.07,2026-02-04 05:28:00,Lahore,0
10681,421,51,16.66,2026-02-04 05:32:00,Islamabad,0
2362,94,97,62.07,2026-02-04 05:35:00,Karachi,0
17651,695,4,16.9,2026-02-04 07:08:00,Multan,0
16031,632,86,31.71,2026-02-04 07:40:00,Islamabad,0
9070,357,68,12.27,2026-02-04 07:44:00,Karachi,0
855,36,119,96.67,2026-02-04 07:49:00,Karachi,0
5142,204,28,39.43,2026-02-04 08:09:00,Multan,0
15631,617,149,32.43,2026-02-04 08:13:00,Multan,0
6232,247,85,23.55,2026-02-04 08:16:00,Faisalabad,0
14396,567,42,32.48,2026-02-04 08:22:00,Karachi,0
518,21,35,20.12,2026-02-04 08:24:00,Lahore,0
19271,761,101,96.56,2026-02-04 08:35:00,Multan,0
12126,477,58,43.68,2026-02-04 09:03:00,Lahore,0
10984,433,1,42.03,2026-02-04 09:05:00,Islamabad,0
7612,299,21,9.61,2026-02-04 09:05:00,Multan,0
320,13,97,35.62,2026-02-04 09:08:00,Faisalabad,0
11786,463,46,9.45,2026-02-04 09:15:00,Islamabad,0
19517,772,136,92.81,2026-02-04 09:18:00,Rawalpindi,0
13094,516,29,18.06,2026-02-04 09:25:00,Islamabad,0
5655,224,116,28.43,2026-02-04 09:38:00,Faisalabad,0
4241,169,37,29.9,2026-02-04 09:38:00,Multan,0
14636,578,116,63.35,2026-02-04 09:50:00,Islamabad,0
2330,93,90,178.44,2026-02-04 09:56:00,Lahore,0
19482,770,129,70.44,2026-02-04 09:59:00,Rawalpindi,0
6581,260,99,6.21,2026-02-04 10:01:00,Rawalpindi,0
9438,372,73,37.63,2026-02-04 10:01:00,Rawalpindi,0
8505,335,44,70.43,2026-02-04 10:02:00,Rawalpindi,0
5671,224,60,38.37,2026-02-04 10:03:00,Faisalabad,0
13125,517,128,8.03,2026-02-04 10:04:00,Islamabad,0
6120,242,144,9.89,2026-02-04 10:05:00,Lahore,0
12226,480,4,28.1,2026-02-04 10:08:00,Faisalabad,0
2404,95,54,47.04,2026-02-04 10:18:00,Rawalpindi,0
16314,642,133,89.4,2026-02-04 10:25:00,Lahore,0
10369,408,47,24.28,2026-02-04 10:36:00,Rawalpindi,0
1332,54,78,16.76,2026-02-04 10:36:00,Karachi,0
10093,397,50,14.08,2026-02-04 10:37:00,Rawalpindi,0
2328,92,121,14.17,2026-02-04 10:38:00,Lahore,0
19974,790,126,22.3,2026-02-04 10:43:00,Islamabad,0
16693,658,82,74.63,2026-02-04 10:47:00,Rawalpindi,0
15133,596,9,96.17,2026-02-04 10:48:00,Karachi,0
7385,290,120,31.47,2026-02-04 10:55:00,Rawalpindi,0
9421,371,149,31.08,2026-02-04 11:01:00,Lahore,0
11038,435,63,35.66,2026-02-04 11:01:00,Karachi,0
17252,680,19,38.69,2026-02-04 11:05:00,Lahore,0
16428,647,21,22.97,2026-02-04 11:09:00,Lahore,0
15396,608,142,114.36,2026-02-04 11:11:00,Faisalabad,0
1192,49,51,41.84,2026-02-04 11:11:00,Lahore,0
359,15,108,42.69,2026-02-04 11:12:00,Islamabad,0
17703,697,98,28.19,2026-02-04 11:15:00,Rawalpindi,0
9252,365,3,28.66,2026-02-04 11:20:00,Rawalpindi,0
9845,388,69,99.66,2026-02-04 11:23:00,Rawalpindi,0
4459,178,94,99.64,2026-02-04 11:23:00,Multan,0
8119,320,147,62.41,2026-02-04 11:31:00,Multan,0
19254,760,99,44.48,2026-02-04 11:31:00,Karachi,0
14442,569,22,95.2,2026-02-04 11:32:00,Lahore,0
15654,618,22,29.37,2026-02-04 11:36:00,Rawalpindi,0
2766,109,36,17.47,2026-02-04 11:38:00,Multan,0
897,37,102,46.09,2026-02-04 11:40:00,Islamabad,0
5625,223,57,58.95,2026-02-04 11:40:00,Rawalpindi,0
16393,645,7,45.83,2026-02-04 11:42:00,Multan,0
12533,494,51,18.31,2026-02-04 11:44:00,Multan,0
1040,43,36,98.36,2026-02-04 11:46:00,Faisalabad,0
10346,407,134,27.95,2026-02-04 11:47:00,Lahore,0
3863,154,122,36.05,2026-02-04 11:48:00,Lahore,0
1394,56,34,42.58,2026-02-04 11:57:00,Multan,0
17851,703,141,81.76,2026-02-04 12:01:00,Karachi,0
19776,782,59,49.58,2026-02-04 12:03:00,Multan,0
15389,607,60,24.9,2026-02-04 12:04:00,Karachi,0
8534,336,128,50.07,2026-02-04 12:06:00,Rawalpindi,0
6718,266,128,61.55,2026-02-04 12:09:00,Islamabad,0
3024,119,39,102.67,2026-02-04 12:09:00,Multan,0
12920,508,37,23.35,2026-02-04 12:11:00,Islamabad,0
10243,403,76,53.13,2026-02-04 12:11:00,Islamabad,0
12372,487,123,50.24,2026-02-04 12:11:00,Islamabad,0
16402,646,104,94.76,2026-02-04 12:21:00,Lahore,0
11335,446,144,56.25,2026-02-04 12:23:00,Faisalabad,0
2407,95,40,43.4,2026-02-04 12:26:00,Rawalpindi,0
12098,476,39,83.18,2026-02-04 12:28:00,Rawalpindi,0
690,29,33,64.71,2026-02-04 12:31:00,Islamabad,0
13920,548,112,22.86,2026-02-04 12:34:00,Multan,0
8658,341,56,21.08,2026-02-04 12:36:00,Rawalpindi,0
4953,197,7,67.89,2026-02-04 12:37:00,Multan,0
16176,637,141,21.13,2026-02-04 12:44:00,Islamabad,0
12885,507,37,18.52,2026-02-04 12:46:00,Lahore,0
2652,105,7,19.65,2026-02-04 12:49:00,Karachi,0
17229,679,128,60.72,2026-02-04 12:51:00,Multan,0
1639,66,70,90.47,2026-02-04 12:53:00,Multan,0
14998,591,81,63.97,2026-02-04 12:53:00,Islamabad,0
4383,175,22,43.81,2026-02-04 12:57:00,Faisalabad,0
16451,648,4,87.64,2026-02-04 12:58:00,Multan,0
9737,384,96,57.05,2026-02-04 12:59:00,Rawalpindi,0
16404,646,67,116.37,2026-02-04 13:07:00,Lahore,0
51,3,68,50.5,2026-02-04 13:07:00,Karachi,0
5643,224,114,17.95,2026-02-04 13:09:00,Faisalabad,0
10445,411,120,67.49,2026-02-04 13:10:00,Rawalpindi,0
19687,778,113,26.56,2026-02-04 13:12:00,Rawalpindi,0
10381,409,77,67.4,2026-02-04 13:15:00,Faisalabad,0
6418,254,127,17.67,2026-02-04 13:17:00,Multan,0
4143,165,140,14.9,2026-02-04 13:18:00,Multan,0
16237,639,33,42.78,2026-02-04 13:20:00,Karachi,0
17634,695,28,9.01,2026-02-04 13:20:00,Multan,0
15857,625,4,26.97,2026-02-04 13:22:00,Karachi,0
20122,796,110,50.94,2026-02-04 13:25:00,Faisalabad,0
15970,629,79,87.66,2026-02-04 13:26:00,Rawalpindi,0
13945,549,40,10.41,2026-02-04 13:30:00,Lahore,0
11757,462,9,41.41,2026-02-04 13:36:00,Multan,0
2698,106,128,48.55,2026-02-04 13:42:00,Lahore,0
2433,96,104,30.14,2026-02-04 13:49:00,Multan,0
20287,774,115,9.76,2026-02-04 14:00:00,Karachi,1
20288,774,145,7.56,2026-02-04 14:01:00,Karachi,1
623,26,22,74.83,2026-02-04 14:02:00,Faisalabad,0
9241,365,94,58.25,2026-02-04 14:04:00,Rawalpindi,0
15369,607,105,20.33,2026-02-04 14:04:00,Karachi,0
20292,774,147,9.07,2026-02-04 14:05:00,Karachi,1
6107,242,83,15.11,2026-02-04 14:06:00,Lahore,0
14281,562,35,10.97,2026-02-04 14:06:00,Lahore,0
20289,774,37,5.19,2026-02-04 14:06:00,Karachi,1
20290,774,30,1.61,2026-02-04 14:09:00,Karachi,1
20291,774,91,7.84,2026-02-04 14:12:00,Karachi,1
18827,743,144,30.08,2026-02-04 14:13:00,Rawalpindi,0
16986,670,85,27.2,2026-02-04 14:13:00,Rawalpindi,0
8161,322,128,69.56,2026-02-04 14:14:00,Karachi,0
13723,541,76,19.86,2026-02-04 14:15:00,Faisalabad,0
17071,672,16,12.01,2026-02-04 14:17:00,Faisalabad,0
689,29,22,39.55,2026-02-04 14:19:00,Islamabad,0
915,38,67,23.54,2026-02-04 14:20:00,Rawalpindi,0
11738,461,4,45.2,2026-02-04 14:25:00,Faisalabad,0
8837,348,136,46.01,2026-02-04 14:26:00,Islamabad,0
3415,136,23,26.34,2026-02-04 14:33:00,Lahore,0
5893,233,23,60.16,2026-02-04 14:35:00,Faisalabad,0
10482,412,128,63.05,2026-02-04 14:37:00,Faisalabad,0
1592,64,49,51.83,2026-02-04 14:39:00,Rawalpindi,0
15868,626,94,41.29,2026-02-04 14:45:00,Multan,0
20153,797,51,25.78,2026-02-04 14:47:00,Lahore,0
1786,72,67,46.31,2026-02-04 14:48:00,Rawalpindi,0
8399,330,22,34.02,2026-02-04 14:48:00,Multan,0
2279,91,71,67.53,2026-02-04 14:51:00,Multan,0
12955,510,114,9.0,2026-02-04 14:54:00,Rawalpindi,0
17600,693,85,122.51,2026-02-04 14:55:00,Lahore,0
13270,523,122,23.17,2026-02-04 14:56:00,Multan,0
16963,669,65,11.65,2026-02-04 14:59:00,Faisalabad,0
20115,796,26,58.81,2026-02-04 15:04:00,Faisalabad,0
3966,158,2,46.52,2026-02-04 15:04:00,Karachi,0
669,28,3,58.74,2026-02-04 15:06:00,Rawalpindi,0
5636,224,150,43.45,2026-02-04 15:07:00,Faisalabad,0
6608,261,103,118.74,2026-02-04 15:15:00,Multan,0
15182,598,68,67.04,2026-02-04 15:20:00,Faisalabad,0
12877,507,98,16.01,2026-02-04 15:23:00,Lahore,0
17338,684,23,53.34,2026-02-04 15:23:00,Rawalpindi,0
2784,109,115,17.6,2026-02-04 15:26:00,Multan,0
16956,669,17,5.01,2026-02-04 15:30:00,Faisalabad,0
3556,141,82,36.63,2026-02-04 15:32:00,Faisalabad,0
16407,646,147,73.22,2026-02-04 15:33:00,Lahore,0
18637,735,19,15.37,2026-02-04 15:37:00,Rawalpindi,0
18196,718,128,104.91,2026-02-04 15:40:00,Lahore,0
15153,597,79,43.32,2026-02-04 15:41:00,Lahore,0
18990,749,85,12.73,2026-02-04 15:43:00,Rawalpindi,0
14239,560,129,38.6,2026-02-04 15:49:00,Multan,0
14069,554,14,17.56,2026-02-04 15:50:00,Multan,0
18722,739,2,24.82,2026-02-04 16:06:00,Rawalpindi,0
5768,229,26,21.81,2026-02-04 16:07:00,Karachi,0
18738,739,66,41.14,2026-02-04 16:09:00,Rawalpindi,0
9811,387,133,27.65,2026-02-04 16:13:00,Rawalpindi,0
3251,129,60,62.07,2026-02-04 16:21:00,Rawalpindi,0
7870,310,43,74.78,2026-02-04 16:29:00,Lahore,0
18150,716,44,24.21,2026-02-04 16:32:00,Rawalpindi,0
13811,544,2,45.44,2026-02-04 16:34:00,Karachi,0
20176,798,17,43.81,2026-02-04 16:36:00,Karachi,0
4275,170,15,31.89,2026-02-04 16:36:00,Islamabad,0
15368,607,110,28.27,2026-02-04 16:49:00,Karachi,0
14225,560,46,40.55,2026-02-04 16:55:00,Multan,0
9704,383,78,23.98,2026-02-04 16:55:00,Faisalabad,0
7571,297,133,32.63,2026-02-04 17:02:00,Karachi,0
13286,523,47,14.09,2026-02-04 17:06:00,Multan,0
661,27,127,7.02,2026-02-04 17:09:00,Multan,0
18735,739,37,36.18,2026-02-04 17:10:00,Rawalpindi,0
7816,308,45,30.0,2026-02-04 17:11:00,Rawalpindi,0
18776,741,133,13.65,2026-02-04 17:11:00,Lahore,0
16927,667,119,6.89,2026-02-04 17:11:00,Faisalabad,0
3252,129,143,91.67,2026-02-04 17:17:00,Rawalpindi,0
7010,277,79,30.01,2026-02-04 17:20:00,Islamabad,0
11973,470,2,10.2,2026-02-04 17:26:00,Lahore,0
7703,303,143,23.53,2026-02-04 17:36:00,Faisalabad,0
11256,443,73,71.31,2026-02-04 17:50:00,Lahore,0
6436,255,58,68.9,2026-02-04 17:52:00,Rawalpindi,0
14528,573,3,19.18,2026-02-04 17:55:00,Faisalabad,0
11232,442,5,10.54,2026-02-04 17:56:00,Rawalpindi,0
